,Bankrupt?, Net Value Growth Rate, Quick Ratio, Total debt/Total net worth, Debt ratio %, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Inventory and accounts receivable/Net value, Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Allocation rate per person, Cash/Current Liability, Current Liability to Assets, Inventory/Current Liability, Current Liabilities/Equity, Long-term Liability to Current Assets, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Equity, Equity to Long-term Liability, Current Liability to Current Assets, Liability-Assets Flag, Total assets to GNP price, Liability to Equity, Degree of Financial Leverage (DFL)
1894,0,0.0005882496502269,0.0036401089474938,0.0041373713055927,0.0920276929588536,0.0050343545840682,0.373513419208514,0.0053658477137564,0.397402009316433,4540000000.0,0.0180645161290323,0.0059074952631347,0.0218286126336819,0.0034609566222832,0.0648165647911719,0.0087940952521754,0.328665512183142,0.0132395510240009,0.0099696438679914,0.0002135448511867,0.000123471220518,0.671589271156346,0.711017141127419,0.328665512183142,0.11562647983323,0.0392569945782212,0,0.0036464781456709,0.277779664051006,0.0268101116827632
1895,0,0.0004415927463799,0.00579859685809,0.0215075825969597,0.208301841158509,0.0054537914374648,0.373680054933871,0.0053658477137564,0.421281230615884,0.0027294438758103,0.205322580645161,0.127253499405138,0.0066906101599822,0.002630544131964,0.215716512227048,0.0012893604167318,0.345204784051933,0.0,0.0296027309897598,4100000000.0,4450000000.0,0.671572678415236,0.11539208902645,0.345204784051933,0.110933233663468,0.0465322338722943,0,0.003778033259968,0.290377067147911,0.0229157164654703
1896,0,0.0005775941290523,0.0108860156184692,0.0033440027722302,0.0790579556791728,0.0140603531339619,0.369646128347533,0.0053658477137564,0.40784247002035,0.0056480121886917,0.062741935483871,0.093471204265382,0.0017273776285446,0.0024659113949234,0.0847405816065778,0.0203408662406986,0.329235816733782,2170000000.0,0.0382805721281558,0.0001025492127875,62300000.0,0.671574948859999,0.0222717936641577,0.329235816733782,0.110956554481901,0.0157228393422373,0,0.005351721802821,0.277204039687198,0.0267912908172686
1897,0,0.0004427656023406,0.0150719849479779,0.0012119388285503,0.0344952686156544,0.0066312346390603,0.36963718146295,0.0053658477137564,0.397115308611873,0.0006452925792866,0.0288709677419355,0.0164916352099643,0.003292251274284,0.010047014289057,0.0346437656050933,0.0107066997217713,0.327214359593373,0.0,0.0323063944092694,851000000.0,7480000000.0,0.671568045472466,0.13067740435727,0.327214359593373,0.110933233663468,0.0139663109421345,0,0.000396397153743,0.275658190614365,0.0268257432696618
1898,0,0.0005780433079309,0.0044005704396952,0.0150949762445399,0.184690268162167,0.005894279387992,0.37929646173082,0.0053658477137564,0.415503005668368,0.0013639654401568,0.103064516129032,0.0122761922946991,0.0011137026746104,0.0009362206735687,0.174384791212083,0.0071442698690869,0.338353500224411,0.0013644260000525,0.0363910189648893,9890000000.0,6890000000.0,0.671571229827856,0.0989288129589991,0.338353500224411,0.113417953802988,0.0371951617984647,0,0.0006517899526321,0.285726634763847,0.0269433437796215
1899,0,0.000529282445226,0.0114175276704426,0.005917434957459,0.116183450736161,0.0133564622877659,0.36963718146295,0.0053658477137564,0.403136023407639,0.0051177072671443,0.0443548387096774,0.0374278454239678,0.0010719331695962,0.0054277581601061,0.122247837678469,0.0091285626408218,0.331493277683307,0.0,0.0508928395862736,0.0002179015480706,0.000177077354591,0.671497144626266,0.0199841651897743,0.331493277683307,0.110933233663468,0.0198272900255825,0,0.0017559565101037,0.279070700981863,0.0267911566924924
1900,0,0.0005295319890474,0.0090319618409281,0.0019715664012985,0.0523324364361943,0.0057804310502737,0.370348458787295,0.0063938042312567,0.39855283130343,0.0002443487726958,0.0266129032258065,0.0089420266439493,0.0042125375165299,0.0048649934536121,0.0500166524817713,0.0107895229396143,0.327784909813385,0.0007705850248625,0.0311914601749561,0.0001350808140323,0.0001063705627521,0.671576580308703,0.221910878605495,0.327784909813385,0.111301358520719,0.0187268291622543,0,0.0007652848511622,0.276209167123096,0.0272418668467746
1901,0,0.0004746323483356,0.0056270407380281,0.0177796624080103,0.195936753635457,0.0055344085188145,0.381712120568217,0.0062049088427415,0.415414583955746,0.0006513445612729,0.0669354838709677,0.0504648737570319,0.0099363670995632,0.0035992405453013,0.18656465143193,0.0033863151714992,0.340640501125299,0.0023099659416011,0.0203680033496284,0.000159546256093,0.0001406250238229,0.67159291983299,0.136487719518767,0.340640501125299,0.115480098721738,0.0408969965447219,0,0.0006250360473768,0.287673575783355,0.0269193361368525
1902,0,0.0004463340789869,0.0031909438331501,0.0457846597178526,0.24781570275418,0.0061914419031014,0.36963718146295,0.0053658477137564,0.400173896034822,0.0011370161156715,0.0564516129032258,0.0072499742960797,0.0007942237650187,0.0029599706184895,0.200432300803098,0.0002825956256653,0.357824372289567,0.0,0.0872218859456475,0.0003819976805534,0.0003991761319051,0.671588819178776,0.0322555904151349,0.357824372289567,0.110933233663468,0.0455174541227807,0,0.0005106990345597,0.307983026401117,0.0265249504903787
1903,0,0.0006612162636093,0.0075141580587083,0.0125507254306532,0.171478670979835,0.0053067396519605,0.379823209560641,0.0053658477137564,0.411414171321087,0.0007050559014011,0.0814516129032258,0.028626823142341,0.0102322218607113,0.0037876861600823,0.109922391674502,0.0094977410489102,0.333054725089411,0.010478684960033,0.0399863633638674,0.0001173733096908,8620000000.0,0.671578544877553,0.312054300266933,0.333054725089411,0.126827451351675,0.025150048157575,0,0.0004382856991912,0.283881305632901,0.0269459000950762
1904,0,0.0007390739358914,0.0054274117983198,0.0164902105618326,0.190827463191946,0.0077384333606663,0.38413784465077,0.0053658477137564,0.422769662778344,0.00286183098176,0.0808064516129032,0.0574915911461011,0.0028593764521625,0.0022722639278242,0.195814392517044,0.0078368099920165,0.3406316691002,0.0003263681687654,0.0113315155916036,0.0002127225532265,0.0001500214346321,0.671551137753216,0.0345729086679768,0.3406316691002,0.111733436037191,0.0327525667015426,0,0.0015825426588073,0.28673831337238,0.026910698379102
1905,0,0.0004777516461033,0.0155941393934025,0.0020171622940205,0.0533301085346313,0.0065315964871197,0.370146035523605,0.0070342205323193,0.396411954079657,0.000236783795213,0.0183870967741936,0.0080842501064876,0.0038258051800921,0.0274035359687563,0.044108517425445,0.0019985640743077,0.327600818713214,0.0005057440810114,0.025933556837615,0.000241758038964,0.0002475941883533,0.67165277033783,0.129033941490274,0.327600818713214,0.11117338747761,0.0166703179412886,0,0.0004001073550804,0.276242229279577,0.0268019275172291
1906,0,0.0004402951185086,0.0043076182146435,0.0058253312541606,0.11509508117423,0.0052037644700917,0.374145292932185,0.0053658477137564,0.399187859966802,9460000000.0,0.0212903225806452,0.0056401744928983,0.0077829003085565,0.0011468427308999,0.0881778828660156,0.0044468824476754,0.329989812553108,0.0066603736779745,0.0211189896930755,0.0001665719661567,0.0001313032058824,0.671563904795534,0.393512971531256,0.329989812553108,0.114063672003766,0.0453154563018014,0,0.0005518274410114,0.279003868563338,0.0446003588111623
1907,0,0.0004376499540015,0.0088997076683714,0.0032664897546029,0.0776974937267588,0.0050938649511218,0.371502606898495,0.0053658477137564,0.397482392691544,0.0001142311599909,0.0264516129032258,0.0063540090771558,0.0080184380949547,0.0049111215951557,0.0543208754398291,0.0,0.328126350753566,0.0099470185553124,0.0255500444413054,7540000000.0,8510000000.0,0.67157893586419,0.614943585247272,0.328126350753566,0.114237877143247,0.0328178299947014,0,0.0006994785488171,0.277147815717879,0.0267990254559341
1908,0,0.0006223872449967,0.0074654985046544,0.0065448344413135,0.123409015327871,0.0050846046930709,0.376465891120888,0.0053658477137564,0.395474148036703,6880000000.0,0.0233870967741936,0.0028935270184921,0.0071881246733773,0.0108168978565902,0.0645034129279497,0.0049242654137261,0.329101399935472,0.0204626769364668,0.0437206264101339,0.0002100886774189,0.0001799633726996,0.671632663519053,0.613277624927148,0.329101399935472,0.121752563416362,0.0308371181543604,0,0.0010747241578373,0.279525415389797,0.0267576458357413
1909,0,0.0004455854475226,0.0124549743164892,0.0038109047137033,0.0868881700275115,0.0051034867207482,0.372827864177345,0.0053658477137564,0.395775585693367,6510000000.0,0.0198387096774194,0.007476168793972,0.0164965920657946,0.0076155059641312,0.0413481328654653,0.0050378040579334,0.327726536742053,0.0158264331416332,0.0106273572408074,0.0001731474625041,0.0001613061663073,0.671585188408645,0.634314694064452,0.327726536742053,0.117664436855193,0.0203030337781079,0,0.0021628192093143,0.277542993844594,0.0289982198815578
1910,0,0.0004930736367383,0.0210352756813273,0.0043589673442216,0.0953834991081416,0.0076970541895562,0.372992263181557,0.0053658477137564,0.397660575839705,0.0004296907210255,0.0193548387096774,0.0033312280598681,0.00101352623238,0.0235805071885078,0.0690486889798861,0.0047752857975693,0.328871878905277,0.0035612783421883,0.0823104605810293,0.0005712102493883,0.0005552503318007,0.671753799653035,0.0735358972180387,0.328871878905277,0.115068361594135,0.0127693542973195,0,0.0002373098961658,0.277940266640036,0.0267739870937275
1911,0,0.0006063665316617,0.0412545680715969,0.0010651200539855,0.0307464401245579,0.005958155702535,0.36963718146295,0.0053658477137564,0.395309362117727,0.0002186278492542,0.0191935483870968,0.0079902471982727,0.0059440368050158,0.0272750467751158,0.0334538564990853,0.0015488709803453,0.327164454367308,0.0,0.0320531375647877,0.0004572508713985,0.0004780091299416,0.671622854603908,0.204334652694924,0.327164454367308,0.110933233663468,0.0066704308561131,0,0.0005447860432742,0.27555185987821,0.0267911566924924
1912,0,0.0006408285333995,0.0029457745415708,0.0079099754694097,0.137285727242495,0.0049863569702671,0.376826003225352,0.0053658477137564,0.398643932461888,5830000000.0,0.0237096774193548,0.0069474024352628,0.0227539755546359,0.0023594178886126,0.0897443958364193,0.0053309396007339,0.330595966009001,0.0228425176202377,0.0173821403305731,0.000167646503781,0.0001070659432079,0.671536965920544,0.751942519795496,0.330595966009001,0.120830043836503,0.0570209572979694,0,0.0036268912637985,0.280515609335744,0.0268213313612136
1913,0,0.0005131619143624,0.0109739771200281,0.0037808114245068,0.0864044502222088,0.0053126628800831,0.371148086596896,0.0053658477137564,0.401652950136853,0.0002012284010436,0.0314516129032258,0.0040127491444266,0.0027064729211717,0.0025721382571645,0.0788818821897023,0.0087416367994472,0.329123894716189,0.0021650695530846,0.0306112546567959,0.0001829493008025,0.0001510052220859,0.671574567238804,0.356866626630698,0.329123894716189,0.112713109011616,0.0198781222212913,0,0.000595884617841,0.277521316420636,0.0269355670196407
1914,0,0.0004350297438767,0.0143383485945499,0.0033285001687048,0.0788160957765214,0.0107584176371375,0.36963718146295,0.0053658477137564,0.400421744774746,0.0031001277724696,0.0351612903225806,0.0224784454269054,0.0010624835102187,0.0049191445269623,0.0840556759242106,0.0119870244239953,0.329207508650033,0.0,0.0885438693994929,0.0001963952286714,0.0001622415225635,0.671566605527124,0.0344555700435604,0.329207508650033,0.110933233663468,0.0143173466413658,0,0.0014091128383518,0.277193247160043,0.0267914344560367
1915,0,0.0006337414888712,0.0117668783149321,0.0027758779489143,0.0687486773286574,0.0051702551278957,0.370308197806671,0.0053658477137564,0.399332550042,0.0001134746622426,0.0258064516129032,0.0039657476903191,0.005199675072457,0.0060354665775958,0.0640893140666573,0.0063828737859905,0.328385923810776,0.0015826240604552,0.028812462236116,0.0002088266622831,0.0001858968353741,0.671571336780774,0.494766237215766,0.328385923810776,0.111901643622257,0.0200552812155831,0,0.0003375524025925,0.276792318948438,0.026797612850591
1916,0,0.000477527056664,0.0030643042245226,0.0209677272271314,0.206699519303443,0.0054667502370195,0.376004008204293,0.0053658477137564,0.412514083837181,0.0016302526475529,0.16,0.0748674412114625,0.0058846748490329,0.003202130750312,0.201601089961372,0.0060490591551037,0.343648872180887,0.0013662949756295,0.0529296524117705,5590000000.0,3760000000.0,0.671571973150226,0.126452540308025,0.343648872180887,0.113771295690372,0.0468505995294745,0,0.0025176134645301,0.289985284443953,0.0270200696623117
1917,0,0.0004102749967921,0.0011584716907448,0.020475291585734,0.205187894911872,0.0049507341757832,0.39189143850247,0.0056528468363069,0.399399536187926,4540000000.0,0.0283870967741936,0.0084250106487669,0.0224657609436229,0.0004180213396333,0.136352212429862,0.0027376079623884,0.337809677544933,0.0404250525871099,0.0201172144350299,0.0001069769978641,6290000000.0,0.671575098364777,0.644058094417929,0.337809677544933,0.132252257222135,0.123408330694968,0,0.0040247866664532,0.289628347992354,0.0264205789995776
1918,0,0.0004378745434408,0.0031641186943768,0.0087990953774884,0.145206639054328,0.0057978670316487,0.376118080982726,0.0053658477137564,0.409097790394991,0.0006838739644491,0.0504838709677419,0.0699587268481119,0.0117605032084358,0.003829275853224,0.147662759482624,0.0161110172138248,0.333819503002612,0.0,0.044511825618609,0.0001415166745117,4770000000.0,0.671556788648698,0.134106717884343,0.333819503002612,0.110933233663468,0.0313156545261534,0,0.0040015672991695,0.281160204752824,0.0273278542396542
1919,0,0.0004427656023406,0.0194132905461973,0.0016961672092577,0.0461650089185839,0.0054911105554956,0.36963718146295,0.0053658477137564,0.395798360982981,0.0001391955856843,0.0196774193548387,0.0191971564120265,0.0176403526994887,0.0448441431620972,0.0419170503171626,0.0027404765990963,0.327491140795662,0.0,0.0293605560364165,0.0002235680809697,0.0002278658004499,0.671653137249907,0.308554837290448,0.327491140795662,0.110933233663468,0.0138036499025945,0,0.0009852066349708,0.276009538368378,0.0267911566924924
1920,0,0.0004606079855719,0.0087038217712826,0.0112512424880767,0.163467061704508,0.0096062524372484,0.377983506418271,0.0056248171980111,0.413640790811644,0.0044693886968645,0.092741935483871,0.10340319903647,0.0029239156151449,0.0019875907588683,0.104700174182712,0.0139784342487826,0.332337180845761,0.0080352585135944,0.0298007946464295,8830000000.0,600000000.0,0.671571495507422,0.0383411654333217,0.332337180845761,0.124827237850551,0.0197002751762542,0,0.0017574022643579,0.282938567021016,0.0271064458596912
1921,0,0.0004469579385404,0.0090144943087037,0.0047018484574909,0.100371859600326,0.0057894410310799,0.373043707767909,0.0053658477137564,0.402195537918848,0.0003290765205037,0.0308064516129032,0.0088597740992612,0.0033797611518169,0.0024449749580586,0.0683684440787454,0.0139251667809239,0.328912934494407,0.006492725349962,0.0233991545649818,0.0001512053419291,0.0001003800030578,0.671565657892559,0.203262507572552,0.328912934494407,0.115764003743193,0.0204073231342484,0,0.0003830500104988,0.278188850057416,0.0271987257674733
1922,0,0.0004359281016338,0.0131486848819756,0.0012730373247977,0.0360068930072256,0.0051781527653925,0.36963718146295,0.0053658477137564,0.396934446017875,0.0001043966892632,0.0220967741935484,0.0067564590279511,0.0083028326309002,0.0134252244476068,0.0348167724063844,0.0153095133385263,0.327225664567412,0.0,0.0376368569743444,0.0001330769686166,0.000101540290582,0.671557289043275,0.538223363987626,0.327225664567412,0.110933233663468,0.0141914819518822,0,0.0002487109135632,0.275702109441568,0.0267911566924924
1923,0,0.0004652495006503,0.0192217715321646,0.0012347367749113,0.0350696858844514,0.00516013280378,0.36963718146295,0.0053658477137564,0.397262678132909,9680000000.0,0.0220967741935484,0.0191031535038115,0.0259968171737707,0.0064427451265257,0.0387690350985859,0.0048026812861814,0.32734054087569,0.0,0.0313463625274005,0.0001617996067634,0.0001592716303646,0.671568683718566,0.562059043151964,0.32734054087569,0.110933233663468,0.0140208152739237,0,0.0005083174790645,0.275674663487889,0.0267913720808985
1924,0,0.0006319697277392,0.0086052549823016,0.0082565042540967,0.140460138464794,0.0099205172307401,0.377680430703024,0.0055894754801598,0.403824640987751,0.0027695382564693,0.0674193548387097,0.0835303967216486,0.0031166786136163,0.0046666632759355,0.108309635194156,0.0028809891075342,0.331616486732022,0.0040416154616609,0.0307426621542622,0.0001119193948764,0.0001108487110281,0.671578464633975,0.0334312618393661,0.331616486732022,0.1157778063993,0.0251851164435936,0,0.0010734647121826,0.280767272411498,0.0273628488913047
1925,0,0.0004621302028826,0.0044280194189051,0.0081206284937852,0.139220606463706,0.0055170837717704,0.377020597965031,0.0055437749829384,0.402128551772922,0.0001785334685951,0.027258064516129,0.0151785320858364,0.010781106330935,0.0005272244642474,0.0881778145206735,0.0087459023970173,0.330572388314332,0.0129520241323462,0.0379200794938794,0.0001868679767144,0.0001229557044138,0.671566806282121,0.248820794398097,0.330572388314332,0.120510136255144,0.0331073015135076,0,0.0003985604619468,0.280668208191138,0.0271756905068758
1926,0,0.0003987959810069,0.0104025392801131,0.0019679187298808,0.0522417389727,0.0056460599784967,0.370876324977689,0.0053658477137564,0.398433595963683,0.0001989589077988,0.0196774193548387,0.0057048014922961,0.003960613618658,0.00704668949435,0.0486162304443975,0.0164037830301732,0.327739398203525,0.0003001309530444,0.0387628729063542,0.0002061420743333,0.00014305203036,0.671500245469482,0.252304111317047,0.327739398203525,0.111096150531449,0.0159749454204659,0,0.0002467115570616,0.276206606247893,0.0267673845968442
1927,0,0.0004451612230262,0.0360392620217171,0.0008572027831732,0.0252441273392387,0.0055323228751093,0.36963718146295,0.0053658477137564,0.396691956169625,0.0001187701464806,0.017741935483871,0.011923681388893,0.0125384916544177,0.0431282137807468,0.0265622975317561,0.0177168447626502,0.32694470239105,0.0,0.0236243461061902,0.0003300847717933,0.0002951608427396,0.6715855477759,0.317288331652803,0.32694470239105,0.110933233663468,0.0066194196113887,0,0.0004388563355322,0.275400920098591,0.0267911566924924
1928,0,0.0004447120441476,0.0223946239926537,0.0022159603862884,0.0575324243431992,0.0157578446412903,0.36963718146295,0.0053658477137564,0.397184974203635,0.0026590895852198,0.0233870967741936,0.003592673648341,0.0001725568119302,0.0480065803419193,0.0574841199180099,0.0003261172163176,0.328065413880121,0.0,0.121527671815289,0.000279361296363,0.0002970330618789,0.671609405048938,0.0206853404611888,0.328065413880121,0.110933233663468,0.0118805338990481,0,0.0001800290722424,0.276386006393945,0.0267911566924924
1929,0,0.0003640345266834,0.0019569874495781,0.0069223684330515,0.127490401185114,0.0049745105140219,0.374825256160489,0.0053658477137564,0.399530829033939,6200000000.0,0.0208064516129032,0.0031637853796101,0.0063695730618761,0.0009232266039928,0.117986994220339,0.0073611287724334,0.331648888190943,0.0,0.0551257349241662,0.0001621690365677,7610000000.0,0.67154155009905,0.62587110661258,0.331648888190943,0.110933233663468,0.0569777242404936,0,0.0003282220713796,0.279799134646723,0.0267720824893569
1930,0,0.0004293151903662,0.0049763751626663,0.0187408238265897,0.199443722223902,0.0051789870228745,0.382906529660041,0.0053950960319781,0.415836596675076,0.0003767358786456,0.0683870967741936,0.0321519322004025,0.0098903251421708,0.0008442098732488,0.188674648109115,0.0022465445379227,0.341324448089749,0.0023913158809692,0.0376589379635508,0.0001248816889051,0.0001167024669971,0.671570418296272,0.23075564532764,0.341324448089749,0.115161403392103,0.0477294606245038,0,0.0013505523409979,0.288370681370313,0.0260225465131085
1931,0,0.0003912348032179,0.0118055564220006,0.0036266973071065,0.0838649212443692,0.0058589902965009,0.370806986622171,0.0053658477137564,0.401923574166391,0.0005348439080371,0.0396774193548387,0.0180544335590382,0.0037975064661053,0.01234488827021,0.0578799384104434,0.0263640413880875,0.328314186521008,0.0031660109439304,0.0837953738331797,0.0001107870305946,6300000000.0,0.671578153463117,0.19505000843843,0.328314186521008,0.113796766169034,0.0130256273920055,0,0.0003042138219587,0.277409274003725,0.026777754607027
1932,0,0.0003494362131305,0.0033768482832535,0.0139559908443447,0.179127490401185,0.0054269005379598,0.381707647125925,0.0053658477137564,0.40598695377822,0.0005847727594238,0.0459677419354839,0.0333152181895627,0.0073999377830405,0.0011077894404052,0.18472739163591,0.0041443753593976,0.338470421241872,0.0,0.0913516040951622,986000000.0,7110000000.0,0.671577885462471,0.158717495622486,0.338470421241872,0.110933233663468,0.0604678967066385,0,0.0006146304499872,0.284900392469607,0.0267427487843881
1933,0,0.0004501520994545,0.0045197239630836,0.0110214391887579,0.161925204825105,0.0055486465131749,0.379286396485664,0.008387564590036,0.40577125838834,0.0003215115430208,0.0367741935483871,0.0356153518499479,0.0138519440437415,0.0003338916184958,0.141884724578467,0.0031753156941258,0.334426957497596,0.0042644309892547,0.0212115213949095,0.0001884178851835,0.0001687642820011,0.671566875076421,0.180818869813659,0.334426957497596,0.1158536150224,0.0398194106661447,0,0.0019834232572983,0.282772297047922,0.02754808882255
1934,0,0.0003966249497605,0.008075614451638,0.0059767096179976,0.116909030444115,0.0058951414540568,0.370577722704733,0.0055943501998635,0.406597867429058,0.0005348439080371,0.0345161290322581,0.0190737775949943,0.00444621552954,0.0051641485318524,0.10552556974627,0.0131040909292197,0.330784647443373,0.000719322019201,0.0829339258652669,0.0001778910882905,0.0001154264394442,0.671583375186497,0.149862237940312,0.330784647443373,0.111750765332903,0.0224791652750084,0,0.0013936353901563,0.27911328026071,0.0267812889889543
1935,0,0.0004794235897068,0.0032233835358527,0.0233779261164154,0.21341113160202,0.0053548206915099,0.391576060820921,0.0061323973871502,0.4227013369095,0.0013707739198914,0.164838709677419,0.0828048117738643,0.0071289135098311,0.0012766310030994,0.214042578934134,0.007002454614737,0.346206266767332,0.0006417370930189,0.0435353819449851,6150000000.0,3560000000.0,0.67155026822966,0.131877917300441,0.346206266767332,0.112411708332592,0.0484288833441094,0,0.0029999768972641,0.291733560502375,0.0265484814169537
1936,0,0.0004928240929169,0.009464283263484,0.003302054550926,0.0783323759712187,0.0075801747163197,0.372755170740109,0.0053658477137564,0.399976956765802,0.0005348439080371,0.0216129032258065,0.0091623459600781,0.0021003878532268,0.0073850875375322,0.082898256523868,0.0058144637519782,0.329159418202186,0.0,0.0491643717541985,0.0002679647007905,0.0002323480805673,0.671566145200496,0.072840943173733,0.329159418202186,0.110933233663468,0.0244106627397372,0,0.0002558470628151,0.277173838152599,0.0266064744673707
1937,0,0.0004156651433347,0.0024467021923,0.0094091684221085,0.150194999546513,0.0049961733999727,0.379663283998721,0.0053658477137564,0.394940938315138,1440000000.0,0.0133870967741935,0.0077170512462729,0.0717711682548545,0.0019522730114911,0.0618252679161069,0.0028901148825815,0.329491292354034,0.0781551167007422,0.0148388588880415,0.0002280094064941,0.0001717747006733,0.671589075516245,0.815887096839844,0.329491292354034,0.129650311161382,0.0775676881808326,0,0.0143888747312113,0.281602925391713,0.026757741686858
1938,0,0.0003086857070931,0.0136433903481903,0.002818738088073,0.0695649545001058,0.0101038870252967,0.36963718146295,0.0053658477137564,0.399044509614522,0.000324537534014,0.0112903225806452,0.0014452947138052,0.0005367205469824,0.0196923809759742,0.0632666857163175,0.017475607922091,0.328365434106552,0.0,0.140272076885083,0.0010858474166116,0.0007774298139716,0.671317261644428,0.040273058934889,0.328365434106552,0.110933233663468,0.0139224063899821,0,0.0002023051848648,0.276823497186067,0.0267911566924924
1939,0,0.0004811454420746,0.0061966070566334,0.0048048951750426,0.101823019016235,0.005251845509641,0.374090493264114,0.0053658477137564,0.397304209543382,0.0001263351239635,0.0262903225806452,0.0094972313205939,0.0099735625673256,0.0081836068165713,0.0679253485463542,0.0040598402505957,0.328915517168075,0.0119651614277233,0.0185940039715301,0.0001314272260015,0.0001187860307371,0.671591183536507,0.416348928838786,0.328915517168075,0.116811611186526,0.0310912648167744,0,0.0025245792743414,0.278263973701586,0.0269144613303774
1940,0,0.0004966171590024,0.0085222842042353,0.0116789319618089,0.166218218097167,0.0069281190683424,0.370486017137757,0.0053658477137564,0.416509137580166,0.0027143139208446,0.105967741935484,0.101860963823568,0.003977904484753,0.0027576207455142,0.171259422732888,0.0025156306479027,0.336455554933563,0.0,0.0328656157529619,864000000.0,8590000000.0,0.67155697493036,0.0565692637520494,0.336455554933563,0.110933233663468,0.0308546480122696,0,0.0095732112166055,0.28324893398641,0.0265069392938065
1941,0,0.0004469828929225,0.0064692253274226,0.0089860385376485,0.146778728421562,0.0051125245101372,0.37687968453285,0.0053658477137564,0.397389951810167,0.0001127181644943,0.0274193548387097,0.011715112436291,0.0157812327452613,0.0026724013436092,0.110515127014045,0.0017409683880935,0.331958849358312,0.01042242389137,0.0271108572733782,0.0001974643715541,0.0001928825091023,0.671590626459907,0.463973715776221,0.331958849358312,0.119304659491521,0.0401219632810656,0,0.0016688141549941,0.281296168408282,0.0270017667318552
1942,0,0.0004673706231323,0.0105759669214847,0.0060560464713338,0.117846237566889,0.0070536748193922,0.373337836598573,0.0064931266452179,0.404057752775571,0.0006642050229937,0.037741935483871,0.0281773717374381,0.0036092672407401,0.0052172616909269,0.107280130132055,0.0035775971875796,0.330885787754696,0.0021081180827259,0.0399852533950895,0.0001766294760907,0.000168742426951,0.671589713740752,0.0788334043357651,0.330885787754696,0.113223842972614,0.0240481975096518,0,0.0013644307295921,0.279171155673917,0.026718568133434
1943,0,0.0004437887320084,0.0055964725566353,0.006469145259395,0.122562505668591,0.0055365775882678,0.375111556467144,0.0053658477137564,0.402066924518671,0.0002912516330895,0.0332258064516129,0.0236652321431194,0.010743860599027,0.007892749495023,0.0939663031696246,0.012139413346042,0.330413718450625,0.0062315271283418,0.03435329541562,0.0001630724024033,10000000000.0,0.671567528660205,0.24109243008317,0.330413718450625,0.116509300969583,0.0263116093879277,0,0.0006057344838617,0.279470418467934,0.0358118112442295
1944,0,0.0004222780546022,0.0057224883248262,0.0077932499840414,0.136197357680564,0.0051298492571813,0.376749954706397,0.0054048454713854,0.399979636211639,8250000000.0,0.0225806451612903,0.0079784968347458,0.0141433252959289,0.0044231244726295,0.0798099649288876,0.0047716645362207,0.3300809315599,0.0185661965146169,0.020789691088983,0.0001860603418672,0.0001533452831171,0.671540723019092,0.508255651019929,0.3300809315599,0.121913842813021,0.0368127714855503,0,0.0048978720910945,0.280431107424587,0.0264898504376899
1945,0,0.0004097509547671,0.0071891371912457,0.002727546302629,0.0678114702058832,0.0057598248904668,0.372355916015594,0.0053658477137564,0.39855283130343,870000000.0,0.0141935483870968,0.0037013645109645,0.005142323682299,0.0160042470069391,0.0547554915109738,0.022295197531104,0.328056760056768,0.0041784524188077,0.048272184344221,0.0004600837039061,0.0002180759341135,0.671439427996308,0.225817088137689,0.328056760056768,0.113259338870188,0.0187625021830364,0,0.0005050799692449,0.276757255570864,0.0267451391476305
1946,0,0.0004431149636906,0.0076464122312651,0.0065959018411621,0.123983432596668,0.0061027047155931,0.375524231518532,0.0053658477137564,0.400942896990045,0.0003903528381147,0.0287096774193548,0.0439140460908009,0.0139450835055844,0.0036782595301418,0.0796174809421132,0.0038675841540193,0.32979684620172,0.0063233446680489,0.0184048548845997,0.0001450035758027,0.0001321274312896,0.671562590226131,0.135716251199373,0.32979684620172,0.115057712355401,0.0309116196852669,0,0.0014783046326859,0.279562489458881,0.0269132628622389
1947,0,0.0004746822570999,0.0086620244620312,0.0066424096517385,0.124467152401971,0.0052026243181996,0.375619292167226,0.005460295408014,0.399930066463654,0.0001074226802563,0.0264516129032258,0.0050379683621462,0.0065004106329376,0.0035850617148359,0.0645818068908865,0.0022639007964037,0.329123117098294,0.019264647629457,0.0129465776157343,0.0001479855168237,0.0001463848243141,0.671583239093146,0.460784623022502,0.329123117098294,0.121667562728699,0.0294643746725047,0,0.0006386770258383,0.279596154018623,0.0268662571409011
1948,1,0.0003279754444887,0.0046862893596527,0.0341987433771966,0.23445294313269,0.0050232311509741,0.406753332155327,0.0053658477137564,0.406977009014996,401000000.0,0.0295161290322581,0.0130664042418812,0.0407578888194294,0.0012276288107997,0.0679382234480871,0.0040846351747082,0.334674179844667,0.0745252356918247,0.0214227775856831,0.000162168588175,0.0001332514581305,0.67155453998689,0.727644218736791,0.334674179844667,0.19147793622333,0.0438125509053924,0,0.0099166539000567,0.299580588878087,0.0266616133466497
